time [s],dt [s],aX [m/s^2],aY [m/s^2],aZ [m/s^2],gX [°/s],gY [°/s],gZ [°/s],alt [m],temp [C],placeholder
1.84400,0.00171,4.50000,-2.50000,-7.40000,0.65000,0.27000,0.12000,0.00000,22.30000,0.00000
1.86300,0.01941,4.40000,-2.50000,-7.50000,0.64000,0.26000,0.09000,-0.20000,22.30000,0.00000
1.86500,0.00170,4.20000,-2.50000,-7.50000,-0.03000,0.61000,0.25000,-0.20000,22.30000,0.00000
1.86700,0.00170,4.20000,-2.50000,-7.40000,-0.05000,0.67000,0.24000,-0.20000,22.30000,0.00000
1.86800,0.00171,4.20000,-2.50000,-7.40000,-0.03000,0.71000,0.28000,-0.20000,22.30000,0.00000
1.87000,0.00170,4.20000,-2.60000,-7.10000,-0.02000,0.75000,0.28000,-0.20000,22.30000,0.00000
1.87200,0.00170,4.20000,-2.50000,-7.10000,0.01000,0.79000,0.28000,-0.20000,22.30000,0.00000
1.87300,0.00170,4.20000,-2.50000,-7.10000,0.04000,0.83000,0.28000,-0.20000,22.30000,0.00000
1.87500,0.00171,4.30000,-2.60000,-6.90000,0.11000,0.84000,0.28000,-0.20000,22.30000,0.00000
1.87700,0.00170,4.30000,-2.60000,-7.00000,0.18000,0.84000,0.30000,-0.20000,22.30000,0.00000
1.87800,0.00170,4.20000,-2.60000,-6.80000,0.23000,0.84000,0.26000,-0.20000,22.30000,0.00000
1.89800,0.01941,4.20000,-2.50000,-6.80000,0.33000,0.80000,0.28000,0.00000,22.40000,0.00000
1.90000,0.00170,4.30000,-2.50000,-7.60000,0.78000,0.39000,0.30000,0.00000,22.40000,0.00000
1.90100,0.00170,4.30000,-2.50000,-7.50000,0.75000,0.37000,0.27000,0.00000,22.40000,0.00000
1.90300,0.00170,4.30000,-2.50000,-7.60000,0.70000,0.36000,0.27000,0.00000,22.40000,0.00000
1.90500,0.00171,4.40000,-2.50000,-7.70000,0.67000,0.38000,0.25000,0.00000,22.40000,0.00000
1.90600,0.00170,4.40000,-2.50000,-7.70000,0.64000,0.39000,0.24000,0.00000,22.40000,0.00000
1.90800,0.00170,4.30000,-2.50000,-7.90000,0.57000,0.39000,0.23000,0.00000,22.40000,0.00000
1.91000,0.00170,4.40000,-2.50000,-7.90000,0.50000,0.38000,0.21000,0.00000,22.40000,0.00000
1.91200,0.00171,4.30000,-2.50000,-7.90000,0.46000,0.39000,0.21000,0.00000,22.40000,0.00000
1.91300,0.00170,4.20000,-2.50000,-7.90000,0.39000,0.39000,0.20000,0.00000,22.40000,0.00000
1.93300,0.01941,4.30000,-2.50000,-7.80000,0.32000,0.43000,0.19000,0.00000,22.40000,0.00000
1.93400,0.00170,4.10000,-2.50000,-7.20000,0.20000,0.67000,0.29000,0.00000,22.40000,0.00000
1.93600,0.00170,4.10000,-2.50000,-7.20000,0.23000,0.65000,0.26000,0.00000,22.40000,0.00000
1.93800,0.00170,4.10000,-2.50000,-7.10000,0.28000,0.65000,0.27000,0.00000,22.40000,0.00000
1.93900,0.00170,4.20000,-2.50000,-7.10000,0.31000,0.64000,0.28000,0.00000,22.40000,0.00000
1.94100,0.00170,4.10000,-2.50000,-7.20000,0.36000,0.62000,0.28000,0.00000,22.40000,0.00000
1.94300,0.00171,4.00000,-2.50000,-7.20000,0.42000,0.59000,0.28000,0.00000,22.40000,0.00000
1.94500,0.00170,4.10000,-2.40000,-7.10000,0.46000,0.59000,0.28000,0.00000,22.40000,0.00000
1.94600,0.00170,4.00000,-2.50000,-7.10000,0.48000,0.57000,0.29000,0.00000,22.40000,0.00000
1.94800,0.00170,4.00000,-2.50000,-7.10000,0.53000,0.57000,0.30000,0.00000,22.40000,0.00000
1.96700,0.01941,4.00000,-2.50000,-7.10000,0.57000,0.57000,0.31000,-0.60000,22.30000,0.00000
1.96900,0.00170,4.20000,-2.30000,-7.70000,0.87000,0.04000,0.46000,-0.60000,22.30000,0.00000
1.97100,0.00170,4.20000,-2.40000,-7.80000,0.86000,0.03000,0.45000,-0.60000,22.30000,0.00000
1.97200,0.00170,4.30000,-2.40000,-8.00000,0.81000,0.02000,0.45000,-0.60000,22.30000,0.00000
1.97400,0.00171,4.40000,-2.40000,-8.10000,0.75000,0.01000,0.44000,-0.60000,22.30000,0.00000
1.97600,0.00171,4.40000,-2.40000,-8.20000,0.67000,0.00000,0.42000,-0.60000,22.30000,0.00000
1.97800,0.00171,4.40000,-2.30000,-8.30000,0.59000,-0.03000,0.37000,-0.60000,22.30000,0.00000
1.97900,0.00170,4.50000,-2.30000,-8.30000,0.52000,-0.04000,0.33000,-0.60000,22.30000,0.00000
1.98100,0.00171,4.50000,-2.30000,-8.40000,0.43000,-0.04000,0.29000,-0.60000,22.30000,0.00000
1.98300,0.00170,4.50000,-2.30000,-8.40000,0.33000,-0.06000,0.23000,-0.60000,22.30000,0.00000
2.00200,0.01941,4.50000,-2.40000,-8.40000,0.25000,-0.07000,0.19000,-0.20000,22.40000,0.00000
2.00400,0.00171,4.30000,-2.40000,-7.60000,-0.43000,0.09000,0.00000,-0.20000,22.40000,0.00000
2.00600,0.00170,4.30000,-2.40000,-7.60000,-0.42000,0.12000,0.01000,-0.20000,22.40000,0.00000
2.00700,0.00171,4.20000,-2.40000,-7.50000,-0.43000,0.18000,0.02000,-0.20000,22.40000,0.00000
2.00900,0.00170,4.20000,-2.40000,-7.40000,-0.40000,0.18000,0.03000,-0.20000,22.40000,0.00000
2.01100,0.00171,4.20000,-2.50000,-7.30000,-0.40000,0.23000,0.05000,-0.20000,22.40000,0.00000
2.01200,0.00170,4.20000,-2.50000,-7.20000,-0.35000,0.24000,0.05000,-0.20000,22.40000,0.00000
2.01400,0.00171,4.20000,-2.50000,-7.10000,-0.31000,0.26000,0.06000,-0.20000,22.40000,0.00000
2.01600,0.00170,4.30000,-2.50000,-7.00000,-0.26000,0.29000,0.06000,-0.20000,22.40000,0.00000
2.01700,0.00170,4.20000,-2.50000,-7.00000,-0.19000,0.28000,0.06000,-0.20000,22.40000,0.00000
2.03700,0.01941,4.20000,-2.50000,-6.90000,-0.12000,0.26000,0.06000,0.00000,22.40000,0.00000
2.03900,0.00170,4.10000,-2.50000,-7.10000,0.57000,0.11000,0.18000,0.00000,22.40000,0.00000
2.04000,0.00171,4.20000,-2.50000,-7.10000,0.59000,0.09000,0.18000,0.00000,22.40000,0.00000
2.04200,0.00170,4.20000,-2.50000,-7.20000,0.61000,0.05000,0.18000,0.00000,22.40000,0.00000
2.04400,0.00170,4.20000,-2.40000,-7.30000,0.61000,0.03000,0.21000,0.00000,22.40000,0.00000
2.04500,0.00170,4.10000,-2.40000,-7.30000,0.63000,0.01000,0.19000,0.00000,22.40000,0.00000
2.04700,0.00171,4.10000,-2.50000,-7.30000,0.62000,0.00000,0.20000,0.00000,22.40000,0.00000
2.04900,0.00170,4.20000,-2.40000,-7.40000,0.61000,-0.02000,0.20000,0.00000,22.40000,0.00000
2.05100,0.00170,4.20000,-2.50000,-7.50000,0.64000,-0.04000,0.20000,0.00000,22.40000,0.00000
2.05200,0.00170,4.30000,-2.50000,-7.50000,0.62000,-0.04000,0.20000,0.00000,22.40000,0.00000
2.07200,0.01941,4.10000,-2.40000,-7.40000,0.62000,-0.05000,0.18000,0.50000,22.40000,0.00000
2.07300,0.00171,4.30000,-2.40000,-8.00000,0.27000,0.10000,0.06000,0.50000,22.40000,0.00000
2.07500,0.00170,4.30000,-2.40000,-8.00000,0.24000,0.10000,0.06000,0.50000,22.40000,0.00000
2.07700,0.00171,4.30000,-2.40000,-7.90000,0.21000,0.10000,0.05000,0.50000,22.40000,0.00000
2.07800,0.00170,4.20000,-2.30000,-7.90000,0.17000,0.10000,0.05000,0.50000,22.40000,0.00000
2.08000,0.00170,4.20000,-2.40000,-7.90000,0.14000,0.12000,0.01000,0.50000,22.40000,0.00000
2.08200,0.00170,4.10000,-2.30000,-7.90000,0.10000,0.12000,0.01000,0.50000,22.40000,0.00000
2.08400,0.00171,4.20000,-2.30000,-7.80000,0.08000,0.11000,0.03000,0.50000,22.40000,0.00000
2.08500,0.00170,4.20000,-2.40000,-7.80000,0.07000,0.13000,0.03000,0.50000,22.40000,0.00000
2.08700,0.00171,4.10000,-2.40000,-7.80000,0.06000,0.11000,0.01000,0.50000,22.40000,0.00000
2.10600,0.01941,4.10000,-2.40000,-7.70000,0.03000,0.07000,0.04000,0.20000,22.40000,0.00000
2.10800,0.00170,4.10000,-2.40000,-7.70000,-0.09000,-0.03000,0.03000,0.20000,22.40000,0.00000
2.11000,0.00171,4.20000,-2.40000,-7.80000,-0.13000,-0.03000,0.04000,0.20000,22.40000,0.00000
2.11200,0.00170,4.20000,-2.40000,-7.80000,-0.15000,-0.01000,0.03000,0.20000,22.40000,0.00000
2.11300,0.00171,4.10000,-2.40000,-7.80000,-0.19000,0.00000,0.01000,0.20000,22.40000,0.00000
2.11500,0.00171,4.20000,-2.40000,-7.80000,-0.21000,0.00000,0.01000,0.20000,22.40000,0.00000
2.11700,0.00171,4.20000,-2.40000,-7.80000,-0.25000,0.04000,0.00000,0.20000,22.40000,0.00000
2.11800,0.00171,4.20000,-2.40000,-7.90000,-0.28000,0.06000,0.00000,0.20000,22.40000,0.00000
2.12000,0.00171,4.10000,-2.40000,-7.80000,-0.30000,0.08000,0.00000,0.20000,22.40000,0.00000
2.12200,0.00170,4.20000,-2.40000,-7.70000,-0.33000,0.08000,0.00000,0.20000,22.40000,0.00000
2.14100,0.01941,4.20000,-2.40000,-7.60000,-0.39000,0.09000,0.00000,-0.20000,22.40000,0.00000
2.14300,0.00170,4.00000,-2.50000,-7.00000,-0.25000,0.31000,0.15000,-0.20000,22.40000,0.00000
2.14500,0.00170,3.90000,-2.50000,-7.10000,-0.21000,0.32000,0.18000,-0.20000,22.40000,0.00000
2.14600,0.00170,4.10000,-2.50000,-7.00000,-0.14000,0.32000,0.20000,-0.20000,22.40000,0.00000
2.14800,0.00170,4.00000,-2.50000,-7.00000,-0.09000,0.31000,0.22000,-0.20000,22.40000,0.00000
2.15000,0.00170,4.00000,-2.50000,-6.90000,-0.04000,0.26000,0.23000,-0.20000,22.40000,0.00000
2.15100,0.00170,4.00000,-2.60000,-6.90000,0.01000,0.21000,0.24000,-0.20000,22.40000,0.00000
2.15300,0.00171,4.00000,-2.50000,-7.10000,0.06000,0.19000,0.25000,-0.20000,22.40000,0.00000
2.15500,0.00170,4.10000,-2.50000,-7.00000,0.12000,0.15000,0.24000,-0.20000,22.40000,0.00000
2.15700,0.00170,4.10000,-2.50000,-7.00000,0.18000,0.14000,0.23000,-0.20000,22.40000,0.00000
2.17600,0.01941,4.10000,-2.50000,-7.00000,0.21000,0.10000,0.22000,0.50000,22.40000,0.00000
2.17800,0.00170,4.10000,-2.40000,-7.60000,0.42000,-0.15000,0.21000,0.50000,22.40000,0.00000
2.17900,0.00170,4.10000,-2.50000,-7.60000,0.40000,-0.14000,0.20000,0.50000,22.40000,0.00000
2.18100,0.00171,4.10000,-2.40000,-7.70000,0.37000,-0.14000,0.19000,0.50000,22.40000,0.00000
2.18300,0.00170,4.10000,-2.40000,-7.70000,0.32000,-0.14000,0.18000,0.50000,22.40000,0.00000
2.18400,0.00170,4.20000,-2.40000,-7.80000,0.32000,-0.13000,0.17000,0.50000,22.40000,0.00000
2.18600,0.00171,4.20000,-2.30000,-7.90000,0.28000,-0.13000,0.15000,0.50000,22.40000,0.00000
2.18800,0.00170,4.30000,-2.40000,-7.90000,0.26000,-0.11000,0.15000,0.50000,22.40000,0.00000
2.19000,0.00171,4.30000,-2.40000,-7.80000,0.24000,-0.07000,0.12000,0.50000,22.40000,0.00000
2.19100,0.00170,4.30000,-2.40000,-7.80000,0.20000,-0.08000,0.09000,0.50000,22.40000,0.00000
2.21100,0.01941,4.20000,-2.50000,-7.90000,0.18000,-0.09000,0.09000,0.70000,22.40000,0.00000
2.21200,0.00170,4.10000,-2.40000,-7.40000,0.02000,-0.12000,0.01000,0.70000,22.40000,0.00000
2.21400,0.00171,4.10000,-2.40000,-7.50000,0.02000,-0.11000,0.03000,0.70000,22.40000,0.00000
2.21600,0.00170,4.10000,-2.50000,-7.50000,0.04000,-0.12000,0.04000,0.70000,22.40000,0.00000
2.21800,0.00171,4.10000,-2.40000,-7.30000,0.07000,-0.10000,0.03000,0.70000,22.40000,0.00000
2.21900,0.00170,4.00000,-2.50000,-7.30000,0.09000,-0.14000,0.06000,0.70000,22.40000,0.00000
2.22100,0.00171,4.00000,-2.50000,-7.30000,0.12000,-0.17000,0.07000,0.70000,22.40000,0.00000
2.22300,0.00170,4.00000,-2.50000,-7.30000,0.15000,-0.20000,0.07000,0.70000,22.40000,0.00000
2.22400,0.00171,4.00000,-2.40000,-7.30000,0.18000,-0.23000,0.09000,0.70000,22.40000,0.00000
2.22600,0.00170,4.00000,-2.40000,-7.30000,0.21000,-0.28000,0.09000,0.70000,22.40000,0.00000
2.24500,0.01941,4.00000,-2.40000,-7.30000,0.23000,-0.25000,0.12000,-0.20000,22.30000,0.00000
2.24700,0.00170,4.20000,-2.50000,-7.70000,0.26000,-0.20000,0.12000,-0.20000,22.30000,0.00000
2.24900,0.00171,4.20000,-2.40000,-7.70000,0.24000,-0.20000,0.10000,-0.20000,22.30000,0.00000
2.25100,0.00170,4.20000,-2.50000,-7.70000,0.20000,-0.21000,0.09000,-0.20000,22.30000,0.00000
2.25200,0.00170,4.20000,-2.40000,-7.80000,0.17000,-0.21000,0.08000,-0.20000,22.30000,0.00000
2.25400,0.00170,4.10000,-2.40000,-7.80000,0.15000,-0.22000,0.06000,-0.20000,22.30000,0.00000
2.25600,0.00170,4.20000,-2.40000,-7.70000,0.13000,-0.21000,0.06000,-0.20000,22.30000,0.00000
2.25700,0.00170,4.10000,-2.40000,-7.60000,0.10000,-0.19000,0.07000,-0.20000,22.30000,0.00000
2.25900,0.00171,4.10000,-2.50000,-7.60000,0.10000,-0.19000,0.07000,-0.20000,22.30000,0.00000
2.26100,0.00170,4.10000,-2.40000,-7.70000,0.09000,-0.15000,0.07000,-0.20000,22.30000,0.00000
2.28000,0.01941,4.10000,-2.50000,-7.60000,0.07000,-0.13000,0.09000,0.50000,22.40000,0.00000
2.28200,0.00171,4.10000,-2.40000,-7.30000,0.17000,0.06000,0.23000,0.50000,22.40000,0.00000
2.28400,0.00170,4.10000,-2.50000,-7.20000,0.19000,0.06000,0.24000,0.50000,22.40000,0.00000
2.28500,0.00170,4.10000,-2.50000,-7.20000,0.21000,0.02000,0.23000,0.50000,22.40000,0.00000
2.28700,0.00171,4.10000,-2.50000,-7.20000,0.24000,-0.01000,0.26000,0.50000,22.40000,0.00000
2.28900,0.00170,4.10000,-2.50000,-7.20000,0.27000,0.00000,0.23000,0.50000,22.40000,0.00000
2.29000,0.00171,4.20000,-2.40000,-7.30000,0.29000,-0.05000,0.20000,0.50000,22.40000,0.00000
2.29200,0.00170,4.20000,-2.50000,-7.40000,0.31000,-0.07000,0.20000,0.50000,22.40000,0.00000
2.29400,0.00170,4.30000,-2.50000,-7.30000,0.35000,-0.07000,0.20000,0.50000,22.40000,0.00000
2.29600,0.00170,4.20000,-2.40000,-7.30000,0.37000,-0.08000,0.17000,0.50000,22.40000,0.00000
2.31500,0.01941,4.30000,-2.50000,-7.40000,0.42000,-0.10000,0.14000,0.00000,22.40000,0.00000
2.31700,0.00170,4.20000,-2.40000,-7.80000,0.24000,-0.16000,0.06000,0.00000,22.40000,0.00000
2.31800,0.00171,4.20000,-2.40000,-7.70000,0.19000,-0.14000,0.07000,0.00000,22.40000,0.00000
2.32000,0.00170,4.10000,-2.40000,-7.70000,0.15000,-0.11000,0.06000,0.00000,22.40000,0.00000
2.32200,0.00171,4.10000,-2.40000,-7.70000,0.11000,-0.09000,0.07000,0.00000,22.40000,0.00000
2.32300,0.00170,4.10000,-2.30000,-7.70000,0.10000,-0.07000,0.06000,0.00000,22.40000,0.00000
2.32500,0.00171,4.10000,-2.40000,-7.70000,0.07000,-0.07000,0.04000,0.00000,22.40000,0.00000
2.32700,0.00170,4.10000,-2.40000,-7.60000,0.06000,-0.07000,0.08000,0.00000,22.40000,0.00000
2.32900,0.00170,4.10000,-2.40000,-7.50000,0.06000,-0.03000,0.10000,0.00000,22.40000,0.00000
2.33000,0.00171,4.20000,-2.40000,-7.60000,0.07000,-0.02000,0.08000,0.00000,22.40000,0.00000
2.35000,0.01941,4.10000,-2.30000,-7.50000,0.09000,0.01000,0.10000,0.20000,22.40000,0.00000
2.35100,0.00171,4.10000,-2.40000,-7.60000,0.30000,-0.04000,0.10000,0.20000,22.40000,0.00000
2.35300,0.00170,4.10000,-2.40000,-7.60000,0.29000,-0.03000,0.09000,0.20000,22.40000,0.00000
2.35500,0.00171,4.10000,-2.40000,-7.70000,0.28000,-0.03000,0.09000,0.20000,22.40000,0.00000
2.35700,0.00170,4.10000,-2.40000,-7.70000,0.28000,-0.04000,0.09000,0.20000,22.40000,0.00000
2.35800,0.00171,4.20000,-2.40000,-7.70000,0.25000,-0.03000,0.10000,0.20000,22.40000,0.00000
2.36000,0.00170,4.00000,-2.40000,-7.60000,0.22000,-0.01000,0.11000,0.20000,22.40000,0.00000
2.36200,0.00171,4.10000,-2.40000,-7.70000,0.20000,-0.03000,0.12000,0.20000,22.40000,0.00000
2.36300,0.00170,4.00000,-2.40000,-7.70000,0.18000,-0.01000,0.12000,0.20000,22.40000,0.00000
2.36500,0.00170,4.10000,-2.40000,-7.60000,0.16000,-0.01000,0.14000,0.20000,22.40000,0.00000
2.38400,0.01941,4.10000,-2.40000,-7.60000,0.17000,0.00000,0.15000,0.20000,22.40000,0.00000
2.38600,0.00171,4.20000,-2.50000,-7.40000,0.11000,0.00000,0.08000,0.20000,22.40000,0.00000
2.38800,0.00171,4.20000,-2.40000,-7.40000,0.14000,0.00000,0.06000,0.20000,22.40000,0.00000
2.39000,0.00170,4.20000,-2.40000,-7.40000,0.13000,-0.02000,0.06000,0.20000,22.40000,0.00000
2.39100,0.00171,4.10000,-2.50000,-7.50000,0.15000,-0.03000,0.04000,0.20000,22.40000,0.00000
2.39300,0.00170,4.10000,-2.50000,-7.30000,0.16000,-0.05000,0.06000,0.20000,22.40000,0.00000
2.39500,0.00170,4.10000,-2.50000,-7.40000,0.18000,-0.07000,0.07000,0.20000,22.40000,0.00000
2.39600,0.00170,4.00000,-2.40000,-7.50000,0.20000,-0.09000,0.09000,0.20000,22.40000,0.00000
2.39800,0.00170,4.00000,-2.40000,-7.40000,0.22000,-0.11000,0.10000,0.20000,22.40000,0.00000
2.40000,0.00170,4.00000,-2.50000,-7.50000,0.23000,-0.10000,0.10000,0.20000,22.40000,0.00000
2.41900,0.01941,4.00000,-2.40000,-7.40000,0.23000,-0.11000,0.12000,0.50000,22.40000,0.00000
2.42100,0.00170,4.20000,-2.40000,-7.50000,0.27000,-0.03000,0.21000,0.50000,22.40000,0.00000
2.42300,0.00170,4.20000,-2.40000,-7.50000,0.27000,-0.07000,0.18000,0.50000,22.40000,0.00000
2.42400,0.00171,4.20000,-2.50000,-7.50000,0.28000,-0.06000,0.18000,0.50000,22.40000,0.00000
2.42600,0.00170,4.20000,-2.40000,-7.60000,0.28000,-0.07000,0.15000,0.50000,22.40000,0.00000
2.42800,0.00171,4.20000,-2.50000,-7.60000,0.28000,-0.07000,0.14000,0.50000,22.40000,0.00000
2.42900,0.00170,4.20000,-2.40000,-7.60000,0.28000,-0.06000,0.12000,0.50000,22.40000,0.00000
2.43100,0.00170,4.30000,-2.50000,-7.50000,0.28000,-0.04000,0.11000,0.50000,22.40000,0.00000
2.43300,0.00170,4.30000,-2.50000,-7.50000,0.25000,-0.04000,0.10000,0.50000,22.40000,0.00000
2.43500,0.00170,4.20000,-2.40000,-7.50000,0.25000,-0.04000,0.10000,0.50000,22.40000,0.00000
2.45400,0.01941,4.20000,-2.40000,-7.60000,0.25000,-0.03000,0.10000,0.50000,22.40000,0.00000
2.45600,0.00170,4.10000,-2.40000,-7.70000,0.14000,0.01000,0.14000,0.50000,22.40000,0.00000
2.45700,0.00170,4.20000,-2.40000,-7.70000,0.11000,0.01000,0.15000,0.50000,22.40000,0.00000
2.45900,0.00170,4.20000,-2.40000,-7.70000,0.10000,0.03000,0.14000,0.50000,22.40000,0.00000
2.46100,0.00171,4.20000,-2.50000,-7.70000,0.09000,0.01000,0.14000,0.50000,22.40000,0.00000
2.46300,0.00170,4.20000,-2.40000,-7.60000,0.06000,0.00000,0.12000,0.50000,22.40000,0.00000
2.46400,0.00171,4.20000,-2.40000,-7.70000,0.05000,0.00000,0.10000,0.50000,22.40000,0.00000
2.46600,0.00171,4.20000,-2.40000,-7.60000,0.06000,0.00000,0.07000,0.50000,22.40000,0.00000
2.46800,0.00171,4.10000,-2.40000,-7.60000,0.07000,0.00000,0.04000,0.50000,22.40000,0.00000
2.46900,0.00170,4.20000,-2.40000,-7.50000,0.05000,0.01000,0.03000,0.50000,22.40000,0.00000
2.48900,0.01941,4.20000,-2.40000,-7.50000,0.05000,0.03000,0.00000,-0.40000,22.40000,0.00000
2.49000,0.00170,3.90000,-2.40000,-7.50000,0.13000,0.00000,0.17000,-0.40000,22.40000,0.00000
2.49200,0.00171,3.90000,-2.40000,-7.50000,0.14000,-0.02000,0.18000,-0.40000,22.40000,0.00000
2.49400,0.00170,3.90000,-2.40000,-7.50000,0.17000,-0.03000,0.23000,-0.40000,22.40000,0.00000
2.49600,0.00171,3.90000,-2.40000,-7.50000,0.16000,-0.02000,0.23000,-0.40000,22.40000,0.00000
2.49700,0.00170,3.90000,-2.40000,-7.50000,0.16000,-0.05000,0.25000,-0.40000,22.40000,0.00000
2.49900,0.00170,4.00000,-2.40000,-7.50000,0.18000,-0.06000,0.25000,-0.40000,22.40000,0.00000
2.50100,0.00170,4.00000,-2.40000,-7.50000,0.20000,-0.09000,0.24000,-0.40000,22.40000,0.00000
2.50200,0.00170,4.00000,-2.50000,-7.60000,0.20000,-0.11000,0.23000,-0.40000,22.40000,0.00000
2.50400,0.00171,4.10000,-2.40000,-7.50000,0.21000,-0.10000,0.25000,-0.40000,22.40000,0.00000
2.52400,0.01941,4.00000,-2.40000,-7.50000,0.21000,-0.11000,0.26000,0.20000,22.40000,0.00000
2.52500,0.00170,4.10000,-2.40000,-7.60000,0.17000,-0.20000,0.18000,0.20000,22.40000,0.00000
2.52700,0.00170,4.10000,-2.40000,-7.60000,0.14000,-0.20000,0.20000,0.20000,22.40000,0.00000
2.52900,0.00171,4.10000,-2.40000,-7.70000,0.14000,-0.19000,0.18000,0.20000,22.40000,0.00000
2.53000,0.00170,4.10000,-2.40000,-7.60000,0.12000,-0.17000,0.20000,0.20000,22.40000,0.00000
2.53200,0.00170,4.10000,-2.40000,-7.60000,0.11000,-0.17000,0.22000,0.20000,22.40000,0.00000
2.53400,0.00170,4.10000,-2.40000,-7.60000,0.10000,-0.15000,0.21000,0.20000,22.40000,0.00000
2.53500,0.00170,4.20000,-2.40000,-7.60000,0.08000,-0.15000,0.21000,0.20000,22.40000,0.00000
2.53700,0.00170,4.20000,-2.40000,-7.60000,0.07000,-0.12000,0.20000,0.20000,22.40000,0.00000
2.53900,0.00171,4.20000,-2.40000,-7.70000,0.09000,-0.08000,0.22000,0.20000,22.40000,0.00000
2.55800,0.01941,4.20000,-2.40000,-7.60000,0.09000,-0.04000,0.22000,0.00000,22.40000,0.00000
2.56000,0.00170,4.20000,-2.40000,-7.60000,0.09000,0.03000,0.13000,0.00000,22.40000,0.00000
2.56200,0.00170,4.20000,-2.40000,-7.60000,0.09000,0.03000,0.13000,0.00000,22.40000,0.00000
2.56300,0.00170,4.20000,-2.40000,-7.60000,0.09000,0.01000,0.12000,0.00000,22.40000,0.00000
2.56500,0.00171,4.10000,-2.40000,-7.70000,0.08000,0.00000,0.10000,0.00000,22.40000,0.00000
2.56700,0.00171,4.20000,-2.50000,-7.60000,0.07000,0.00000,0.09000,0.00000,22.40000,0.00000
2.56900,0.00170,4.30000,-2.40000,-7.60000,0.03000,0.00000,0.11000,0.00000,22.40000,0.00000
2.57000,0.00171,4.30000,-2.40000,-7.60000,0.05000,0.00000,0.11000,0.00000,22.40000,0.00000
2.57200,0.00171,4.30000,-2.40000,-7.80000,0.03000,-0.01000,0.07000,0.00000,22.40000,0.00000
2.57400,0.00171,4.20000,-2.40000,-7.70000,0.00000,-0.02000,0.06000,0.00000,22.40000,0.00000
2.59300,0.01941,4.20000,-2.40000,-7.70000,0.00000,-0.01000,0.04000,-0.20000,22.40000,0.00000
2.59500,0.00171,4.00000,-2.40000,-7.50000,-0.07000,0.03000,0.00000,-0.20000,22.40000,0.00000
2.59600,0.00171,4.00000,-2.40000,-7.50000,-0.07000,0.03000,0.03000,-0.20000,22.40000,0.00000
2.59800,0.00170,4.10000,-2.50000,-7.50000,-0.06000,0.05000,0.05000,-0.20000,22.40000,0.00000
2.60000,0.00170,3.90000,-2.40000,-7.40000,-0.05000,0.07000,0.04000,-0.20000,22.40000,0.00000
2.60200,0.00171,3.90000,-2.50000,-7.40000,-0.04000,0.09000,0.06000,-0.20000,22.40000,0.00000
2.60300,0.00170,4.00000,-2.50000,-7.50000,-0.04000,0.10000,0.08000,-0.20000,22.40000,0.00000
2.60500,0.00170,3.90000,-2.50000,-7.40000,-0.02000,0.11000,0.10000,-0.20000,22.40000,0.00000
2.60700,0.00170,3.90000,-2.40000,-7.40000,0.00000,0.10000,0.10000,-0.20000,22.40000,0.00000
2.60800,0.00170,4.00000,-2.40000,-7.50000,0.01000,0.12000,0.11000,-0.20000,22.40000,0.00000
2.62800,0.01941,4.00000,-2.40000,-7.40000,0.02000,0.14000,0.12000,0.00000,22.40000,0.00000
2.62900,0.00170,4.20000,-2.50000,-7.60000,0.16000,0.04000,0.12000,0.00000,22.40000,0.00000
2.63100,0.00170,4.20000,-2.40000,-7.70000,0.15000,0.04000,0.12000,0.00000,22.40000,0.00000
2.63300,0.00171,4.10000,-2.50000,-7.60000,0.13000,0.04000,0.12000,0.00000,22.40000,0.00000
2.63500,0.00170,4.10000,-2.40000,-7.60000,0.11000,0.03000,0.10000,0.00000,22.40000,0.00000
2.63600,0.00170,4.20000,-2.40000,-7.60000,0.09000,0.01000,0.10000,0.00000,22.40000,0.00000
2.63800,0.00171,4.10000,-2.40000,-7.70000,0.08000,-0.03000,0.09000,0.00000,22.40000,0.00000
2.64000,0.00170,4.10000,-2.50000,-7.80000,0.06000,-0.06000,0.08000,0.00000,22.40000,0.00000
2.64100,0.00171,4.10000,-2.40000,-7.80000,0.03000,-0.05000,0.09000,0.00000,22.40000,0.00000
2.64300,0.00170,4.10000,-2.40000,-7.70000,0.03000,-0.04000,0.09000,0.00000,22.40000,0.00000
2.66300,0.01941,4.10000,-2.40000,-7.80000,-0.01000,-0.03000,0.07000,0.20000,22.40000,0.00000
2.66400,0.00170,4.10000,-2.40000,-7.50000,-0.21000,0.03000,0.00000,0.20000,22.40000,0.00000
2.66600,0.00171,4.00000,-2.50000,-7.40000,-0.21000,0.04000,0.01000,0.20000,22.40000,0.00000
2.66800,0.00171,4.10000,-2.50000,-7.40000,-0.21000,0.04000,0.00000,0.20000,22.40000,0.00000
2.66900,0.00170,4.10000,-2.40000,-7.40000,-0.19000,0.04000,0.01000,0.20000,22.40000,0.00000
2.67100,0.00171,4.10000,-2.50000,-7.40000,-0.18000,0.09000,0.02000,0.20000,22.40000,0.00000
2.67300,0.00170,4.10000,-2.50000,-7.50000,-0.17000,0.09000,0.03000,0.20000,22.40000,0.00000
2.67400,0.00170,4.10000,-2.50000,-7.30000,-0.15000,0.09000,0.03000,0.20000,22.40000,0.00000
2.67600,0.00170,4.10000,-2.50000,-7.30000,-0.11000,0.06000,0.03000,0.20000,22.40000,0.00000
